timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-06T13:30:09,codecarbon,5000beb2-6c60-46cc-b798-46b067e33a40,272.9540503025055,0.0022604904106276,8.281578559183928e-06,43.9846031542565,18.77431180829744,11.65070915222168,0.0033826881044816,0.0015597337477859,0.0008832409564514,0.0058256628087191,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.06855773925781,machine,N,1.0
2023-12-06T13:47:23,codecarbon,0c7b5c49-b7be-45b1-a487-d16dc3f7b56c,257.814090013504,0.0020655616197944,8.011825962212616e-06,44.601510216907975,18.782948517928773,11.65070915222168,0.0031680834133535,0.0013210410568319,0.000834174160492,0.0053232986306775,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.06855773925781,machine,N,1.0
2023-12-06T14:07:28,codecarbon,54d854f4-9c9b-412b-91b0-649c5f81b690,264.8570029735565,0.0021234497656937,8.017344234261126e-06,44.4708515136138,18.50345801739052,11.65070915222168,0.0032627506899206,0.001352738304412,0.0008569970945379,0.0054724860888706,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.06855773925781,machine,N,1.0
2023-12-06T14:23:17,codecarbon,98d84a0e-b6fb-4169-99c0-69ba7fe7c5ae,258.2850902080536,0.0020567112248576,7.962949867531694e-06,44.38512126946557,17.983169252795378,11.65070915222168,0.0032025525673177,0.0012621732319599,0.0008357638796859,0.0053004896789637,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.06855773925781,machine,N,1.0
2023-12-06T18:34:17,codecarbon,a2d4c422-bac5-4b22-ae94-2341857c4f44,277.33624625205994,0.002246004358770656,8.098488348073161e-06,44.77486473245465,18.347961923949676,11.65070915222168,0.0034454588713648954,0.0014455153230779894,0.0008973556297381755,0.00578832982418106,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.068557739257812,machine,N,1.0
