timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-06T20:58:01,codecarbon,ff1cde30-59e9-47ad-a61c-33dd9516dc0d,1182.813363790512,0.0064750032814927,5.474239199278736e-06,18.996147071035168,17.456543706596317,11.65070915222168,0.0070027345113497,0.005856888852174,0.0038275457684404,0.0166871691319642,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.06855773925781,machine,N,1.0
2023-12-06T22:35:16,codecarbon,78879b3f-b0ae-418d-89a6-8a4c8413096d,1140.5013999938965,0.0059668214830094,5.231752879077064e-06,22.75912016611724,18.539114244763933,11.650714874267578,0.0061575206807348,0.005529349701254,0.0036906290475191,0.0153774994295079,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.068572998046875,machine,N,1.0
2023-12-06T22:58:45,codecarbon,ce1304d1-3d4f-4eff-b716-0a41d87fd496,1177.1395404338837,0.006559128882727,5.572091207053805e-06,21.614458286661566,18.091901502317484,11.650714874267578,0.0072213526637441,0.005873445532086,0.0038091767160069,0.0169039749118371,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.068572998046875,machine,N,1.0
2023-12-06T23:22:18,codecarbon,63ce344d-3957-4c23-ad94-5e7bd96fd35c,1209.1178455352783,0.0068848271966754,5.694091127757319e-06,20.264893129834224,17.351960550733697,11.650714874267578,0.0076570121108825,0.0061736943833959,0.0039126475830314,0.01774335407731,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.068572998046875,machine,N,1.0
2023-12-06T23:46:02,codecarbon,b9dbad19-91a6-42d0-88fa-b73e70662ca5,1203.2937598228455,0.006634024628652991,5.513221168561269e-06,19.046351534976317,17.9898366351321,11.650714874267578,0.0071195085639356274,0.006083632366902004,0.0038938528761565294,0.017096993806994157,United States,USA,pennsylvania,,,Linux-6.2.0-37-generic-x86_64-with-glibc2.35,3.10.13,2.3.2,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-79.9557,40.4442,31.068572998046875,machine,N,1.0
